t,c,l,s200,w200,cape,trcape,cpi,div,tr_nom,tr_real,price_real
1978-11-27,96.28,93.29,97.1154,96.2189,9.07642,11.0221,67.4,5.05333,57.085,282.793,476.961
1978-12-04,96.63,95.37,97.3431,96.3089,9.0607,11.0132,67.7,5.07,57.3503,282.849,476.574
1978-12-11,95.33,94.88,97.5652,96.3781,8.9388,10.865,67.7,5.07,56.6367,279.329,470.162
1978-12-18,96.31,92.64,97.7377,96.4465,9.03069,10.9767,67.7,5.07,57.2768,282.486,474.995
1978-12-26,96.11,95.48,97.8859,96.5191,9.01194,10.9539,67.7,5.07,57.2158,282.185,474.009
1979-01-02,99.13,95.22,98.0457,96.5933,9.20379,11.1955,68.3,5.11333,59.0722,288.782,484.609
1979-01-08,99.93,97.83,98.2915,96.6691,9.27806,11.2859,68.3,5.11333,59.6076,291.399,488.519
1979-01-15,99.75,98.33,98.5572,96.7509,9.26135,11.2655,68.3,5.11333,59.5589,291.16,487.639
1979-01-22,101.86,98.9,98.8157,96.841,9.45726,11.5038,68.3,5.11333,60.8774,297.606,497.954
1979-01-29,99.5,99.01,98.9797,96.9341,9.23814,11.2373,68.3,5.11333,59.5257,290.998,486.417
1979-02-05,97.87,96.51,99.0267,97.0025,8.97074,10.9208,69.1,5.15667,58.6099,283.204,472.91
1979-02-12,98.67,97.05,99.074,97.0644,9.04407,11.0101,69.1,5.15667,59.1484,285.806,476.775
1979-02-20,97.78,97.29,99.1243,97.1202,8.96249,10.9108,69.1,5.15667,58.6743,283.515,472.475
1979-02-26,96.97,95.38,99.0791,97.1589,8.88825,10.8204,69.1,5.15667,58.2477,281.454,468.561
1979-03-05,99.54,97.03,99.0918,97.204,9.02004,10.9888,69.8,5.2,59.8516,286.303,476.156
1979-03-12,100.69,98.56,99.1665,97.2553,9.12425,11.1157,69.8,5.2,60.6032,289.899,481.657
1979-03-19,101.6,99.87,99.2031,97.3104,9.20671,11.2162,69.8,5.2,61.211,292.807,486.01
1979-03-26,101.59,100.6,99.2651,97.3626,9.2058,11.2151,69.8,5.2,61.2653,293.066,485.962
1979-04-02,103.18,100.14,99.4087,97.4161,9.22967,11.2514,70.6,5.24667,62.285,294.568,487.975
1979-04-09,102,101.51,99.5572,97.4735,9.12412,11.1227,70.6,5.24667,61.6336,291.487,482.394
1979-04-16,101.23,100.46,99.7161,97.5166,9.05524,11.0387,70.6,5.24667,61.2293,289.575,478.753
1979-04-23,101.8,100.68,99.8736,97.5515,9.10623,11.1009,70.6,5.24667,61.6351,291.494,481.448
1979-04-30,100.69,100.42,99.97,97.5832,9.00694,10.9798,70.6,5.24667,61.0241,288.605,476.199
1979-05-07,98.52,97.92,99.9808,97.6025,8.68768,10.5988,71.5,5.29333,59.7707,279.119,460.071
1979-05-14,99.93,97.49,99.9144,97.6361,8.81202,10.7505,71.5,5.29333,60.6878,283.402,466.656
1979-05-21,100.22,99.14,99.8196,97.6908,8.83759,10.7817,71.5,5.29333,60.9258,284.513,468.01
1979-05-29,99.17,98.29,99.7245,97.7467,8.745,10.6687,71.5,5.29333,60.3493,281.821,463.107
1979-06-04,101.49,98.61,99.6325,97.824,8.83566,10.7869,72.3,5.34,61.8237,285.511,468.696
1979-06-11,102.09,100.91,99.5852,97.9027,8.88789,10.8506,72.3,5.34,62.2517,287.488,471.467
1979-06-18,102.64,100.91,99.5214,97.9945,8.93577,10.9091,72.3,5.34,62.6497,289.326,474.007
1979-06-25,102.91,101.22,99.419,98.0746,8.95928,10.9378,72.3,5.34,62.8772,290.377,475.254
1979-07-02,103.62,101.31,99.4117,98.1646,8.90658,10.8809,73.1,5.39667,63.3744,289.47,473.296
1979-07-09,102.32,101.49,99.4489,98.2597,8.79484,10.7444,73.1,5.39667,62.6428,286.128,467.358
1979-07-16,101.82,100.35,99.4318,98.3394,8.75186,10.6919,73.1,5.39667,62.4002,285.02,465.074
1979-07-23,103.1,100.84,99.3898,98.424,8.86188,10.8263,73.1,5.39667,63.2483,288.894,470.921
1979-07-30,104.04,102.42,99.4167,98.5144,8.94268,10.925,73.1,5.39667,63.8886,291.818,475.214
1979-08-06,106.4,103.27,99.6045,98.6054,9.04218,11.0525,73.8,5.45333,65.4022,295.899,481.384
1979-08-13,108.3,106.28,99.924,98.7026,9.20365,11.2498,73.8,5.45333,66.6346,301.474,489.98
1979-08-20,108.6,107.65,100.267,98.7964,9.22915,11.281,73.8,5.45333,66.8837,302.601,491.338
1979-08-27,109.32,108.12,100.657,98.8978,9.29033,11.3558,73.8,5.45333,67.3917,304.899,494.595
1979-09-04,107.66,105.38,100.907,98.9895,9.03388,11.048,74.6,5.51,66.4337,297.342,481.861
1979-09-10,108.76,106.72,101.227,99.0784,9.12618,11.1608,74.6,5.51,67.1779,300.673,486.785
1979-09-17,110.47,107.32,101.547,99.1831,9.26967,11.3363,74.6,5.51,68.2995,305.693,494.438
1979-09-24,109.32,108.27,101.874,99.2735,9.17318,11.2183,74.6,5.51,67.654,302.804,489.291
1979-10-01,111.27,107.7,102.251,99.3958,9.24429,11.3132,75.2,5.55667,68.9269,306.04,494.045
1979-10-08,104.49,102.31,102.5,99.4791,8.68101,10.6238,75.2,5.55667,64.7932,287.686,463.942
1979-10-15,101.6,101.24,102.634,99.5431,8.44091,10.33,75.2,5.55667,63.0674,280.023,451.11
1979-10-22,100.57,99.06,102.665,99.5947,8.35534,10.2253,75.2,5.55667,62.4944,277.479,446.537
1979-10-29,102.51,100.13,102.721,99.6527,8.51651,10.4225,75.2,5.55667,63.7663,283.126,455.151
1979-11-05,101.51,99.42,102.725,99.6855,8.33888,10.2131,75.9,5.60333,63.2113,278.073,446.554
1979-11-12,103.79,101.27,102.804,99.7195,8.52618,10.4425,75.9,5.60333,64.6982,284.614,456.584
1979-11-19,104.67,102.04,102.932,99.7468,8.59847,10.5311,75.9,5.60333,65.3139,287.323,460.455
1979-11-26,106.16,104.83,103.134,99.7733,8.72087,10.681,75.9,5.60333,66.3109,291.709,467.01
1979-12-03,107.52,105.07,103.344,99.8136,8.72249,10.6901,76.7,5.65,67.2283,292.66,468.059
1979-12-10,108.92,106.65,103.621,99.8598,8.83606,10.8293,76.7,5.65,68.1716,296.766,474.153
1979-12-17,107.59,106.99,103.862,99.8873,8.72817,10.697,76.7,5.65,67.4071,293.439,468.364
1979-12-24,107.84,106.8,104.023,99.9279,8.74845,10.7219,76.7,5.65,67.6318,294.417,469.452
1979-12-31,106.52,103.26,104.132,99.965,8.64136,10.5907,76.7,5.65,66.8721,291.11,463.706
1980-01-07,109.92,105.8,104.311,100.01,8.77272,10.7582,77.8,5.7,69.0754,296.45,471.741
1980-01-14,111.07,109.34,104.535,100.063,8.8645,10.8707,77.8,5.7,69.867,299.847,476.677
1980-01-21,113.61,110.66,104.782,100.117,9.06722,11.1193,77.8,5.7,71.5337,307,487.577
1980-01-28,115.12,112.93,105.112,100.181,9.18773,11.2671,77.8,5.7,72.5535,311.376,494.058
1980-02-04,117.95,112.15,105.459,100.269,9.26258,11.3646,78.9,5.75,74.4068,314.878,499.146
1980-02-11,115.41,114.12,105.843,100.343,9.06311,11.1199,78.9,5.75,72.8742,308.392,488.397
1980-02-19,115.04,113.35,106.159,100.406,9.03406,11.0842,78.9,5.75,72.7104,307.699,486.831
1980-02-25,113.66,111.33,106.529,100.466,8.92569,10.9512,78.9,5.75,71.9081,304.304,480.991
1980-03-03,106.9,105.99,106.787,100.492,8.25096,10.1334,80.1,5.8,67.7019,282.212,445.607
1980-03-10,105.43,104.01,106.956,100.512,8.1375,9.99403,80.1,5.8,66.8415,278.625,439.479
1980-03-17,102.31,101.14,107.025,100.517,7.89668,9.69828,80.1,5.8,64.9342,270.675,426.474
1980-03-24,100.68,94.23,106.952,100.52,7.77087,9.54377,80.1,5.8,63.9704,266.657,419.679
1980-03-31,102.15,100.02,106.963,100.535,7.88433,9.68311,80.1,5.8,64.9753,270.846,425.807
1980-04-07,103.79,99.23,106.971,100.549,7.90419,9.71842,81,5.84667,66.09,272.432,427.836
1980-04-14,100.55,99.97,106.953,100.533,7.65744,9.41504,81,5.84667,64.0985,264.222,414.48
1980-04-21,105.16,98.95,106.942,100.54,8.00852,9.8467,81,5.84667,67.1089,276.632,433.483
1980-04-28,105.58,104.5,107.036,100.548,8.04051,9.88603,81,5.84667,67.4487,278.032,435.214
1980-05-05,104.72,104.18,107.131,100.546,7.87999,9.69843,81.8,5.89333,66.9717,273.366,427.448
1980-05-12,107.35,103.5,107.201,100.56,8.07789,9.942,81.8,5.89333,68.7262,280.528,438.183
1980-05-19,110.62,106.51,107.287,100.592,8.32395,10.2448,81.8,5.89333,70.8922,289.369,451.53
1980-05-27,111.24,108.87,107.364,100.631,8.3706,10.3023,81.8,5.89333,71.3622,291.287,454.061
1980-06-02,113.2,109.77,107.447,100.678,8.40809,10.3568,82.7,5.94,72.6928,293.49,457.033
1980-06-09,115.81,112.68,107.604,100.736,8.60195,10.5956,82.7,5.94,74.4422,300.553,467.571
1980-06-16,114.06,113.12,107.794,100.795,8.47197,10.4355,82.7,5.94,73.3907,296.307,460.505
1980-06-23,116,113.35,107.992,100.867,8.61606,10.613,82.7,5.94,74.7125,301.644,468.338
1980-06-30,117.46,113.54,108.134,100.933,8.72451,10.7466,82.7,5.94,75.7264,305.737,474.232
1980-07-07,117.84,116.29,108.327,100.999,8.73557,10.7678,82.7,5.98333,76.0456,307.026,475.767
1980-07-14,122.04,117.45,108.603,101.078,9.04692,11.1516,82.7,5.98333,78.8302,318.269,492.724
1980-07-21,120.78,119.94,108.933,101.148,8.95351,11.0365,82.7,5.98333,78.0907,315.283,487.636
1980-07-28,121.21,119.4,109.38,101.233,8.98539,11.0758,82.7,5.98333,78.4431,316.706,489.373
1980-08-04,123.61,119.42,109.898,101.338,9.07909,11.1985,83.3,6.02667,80.0713,320.951,495.468
1980-08-11,125.72,122.49,110.483,101.462,9.23406,11.3897,83.3,6.02667,81.5132,326.73,503.925
1980-08-18,126.02,121.91,111.05,101.593,9.2561,11.4168,83.3,6.02667,81.7828,327.811,505.128
1980-08-25,122.38,121.06,111.581,101.69,8.98874,11.0871,83.3,6.02667,79.4958,318.644,490.537
1980-09-02,124.88,121.79,112.003,101.81,9.07827,11.2045,84,6.07,81.1956,322.745,496.387
1980-09-08,125.54,121.94,112.477,101.942,9.12625,11.2637,84,6.07,81.7006,324.753,499.01
1980-09-15,129.25,124.09,113.008,102.079,9.39595,11.5965,84,6.07,84.191,334.652,513.757
1980-09-22,126.35,125.29,113.543,102.195,9.18514,11.3364,84,6.07,82.3781,327.445,502.23
1980-09-29,129.33,122.87,113.999,102.327,9.40177,11.6037,84,6.07,84.3971,335.471,514.075
1980-10-06,130.29,129.35,114.581,102.455,9.36431,11.5642,84.8,6.1,85.1001,335.074,513.005
1980-10-13,131.52,129.37,115.222,102.592,9.45271,11.6733,84.8,6.1,85.9801,338.539,517.848
1980-10-20,129.85,128.04,115.778,102.717,9.33269,11.5251,84.8,6.1,84.965,334.542,511.273
1980-10-27,127.47,125.29,116.194,102.817,9.16163,11.3139,84.8,6.1,83.4845,328.713,501.902
1980-11-03,129.18,127.23,116.532,102.938,9.19019,11.3545,85.5,6.13,84.6816,330.697,504.471
1980-11-10,137.15,128.19,117.018,103.103,9.7572,12.055,85.5,6.13,89.9835,351.401,535.595
1980-11-17,139.11,134.9,117.617,103.282,9.89664,12.2273,85.5,6.13,91.3468,356.725,543.249
1980-11-24,140.52,136.36,118.052,103.475,9.99695,12.3512,85.5,6.13,92.3501,360.643,548.755
1980-12-01,134.03,132.91,118.566,103.636,9.42718,11.6541,86.3,6.16,88.1627,341.099,518.559
1980-12-08,129.23,125.32,118.961,103.781,9.08957,11.2367,86.3,6.16,85.0832,329.185,499.988
1980-12-15,133.7,128.33,119.465,103.947,9.40397,11.6254,86.3,6.16,88.1042,340.873,517.282
1980-12-22,136.57,132.88,120.043,104.133,9.60584,11.8749,86.3,6.16,90.0735,348.492,528.386
1980-12-29,136.34,134.04,120.668,104.308,9.58966,11.8549,86.3,6.16,90,348.208,527.496
1981-01-05,133.48,131.71,121.515,104.472,9.29282,11.4955,87,6.2,88.1907,338.462,512.276
1981-01-12,134.77,131.69,122.353,104.637,9.38263,11.6066,87,6.2,89.1218,342.036,517.226
1981-01-19,130.23,129,123.095,104.793,9.06656,11.2157,87,6.2,86.1984,330.816,499.803
1981-01-26,129.55,128.57,123.776,104.945,9.01922,11.1571,87,6.2,85.8273,329.392,497.193
1981-02-02,130.6,125.82,124.454,105.106,8.98119,11.1194,87.9,6.24,86.6024,328.963,496.091
1981-02-09,126.98,126.04,125.024,105.235,8.73225,10.8112,87.9,6.24,84.2815,320.147,482.34
1981-02-17,126.58,124.66,125.453,105.376,8.70474,10.7771,87.9,6.24,84.0957,319.442,480.82
1981-02-23,131.27,125.69,126.03,105.54,9.02727,11.1764,87.9,6.24,87.2913,331.58,498.636
1981-03-02,129.85,128.56,126.614,105.692,8.85271,10.9684,88.5,6.28,86.4273,326.073,489.898
1981-03-09,133.11,128.72,127.149,105.863,9.07496,11.2438,88.5,6.28,88.6775,334.562,502.197
1981-03-16,134.08,132.1,127.724,106.036,9.14109,11.3257,88.5,6.28,89.4042,337.304,505.857
1981-03-23,134.65,133.41,128.264,106.228,9.17995,11.3739,88.5,6.28,89.8648,339.042,508.007
1981-03-30,135.49,133.51,128.759,106.417,9.23722,11.4448,88.5,6.28,90.506,341.461,511.176
1981-04-06,134.51,132.59,129.24,106.597,9.093,11.2745,89.1,6.31667,89.9325,337.012,504.061
1981-04-13,134.7,131.58,129.607,106.77,9.10584,11.2905,89.1,6.31667,90.1408,337.793,504.773
1981-04-20,135.14,132.72,130.035,106.94,9.13559,11.3273,89.1,6.31667,90.5165,339.201,506.422
1981-04-27,132.72,131.43,130.408,107.103,8.97199,11.1245,89.1,6.31667,88.977,333.431,497.354
1981-05-04,131.66,128.93,130.633,107.263,8.81581,10.9399,89.8,6.35333,88.3482,328.495,489.535
1981-05-11,132.17,128.78,130.862,107.423,8.84995,10.9823,89.8,6.35333,88.7724,330.072,491.432
1981-05-18,131.33,130.42,131.13,107.571,8.79371,10.9125,89.8,6.35333,88.2903,328.279,488.308
1981-05-26,132.59,130.64,131.316,107.74,8.87808,11.0172,89.8,6.35333,89.2195,331.734,492.993
1981-06-01,132.22,128.77,131.499,107.907,8.76004,10.8797,90.6,6.39,89.0532,328.192,487.277
1981-06-08,133.49,130.94,131.692,108.085,8.84418,10.9842,90.6,6.39,89.9914,331.65,491.957
1981-06-15,132.27,130.49,131.917,108.259,8.76335,10.8838,90.6,6.39,89.2518,328.924,487.461
1981-06-22,132.56,131.1,132.121,108.441,8.78257,10.9077,90.6,6.39,89.5304,329.951,488.53
1981-06-29,128.64,127.84,132.211,108.597,8.52285,10.5851,90.6,6.39,86.9658,320.499,474.083
1981-07-06,129.37,126.39,132.192,108.762,8.46298,10.5207,91.6,6.43333,87.543,319.104,471.568
1981-07-13,130.76,128.14,132.273,108.934,8.55391,10.6337,91.6,6.43333,88.5673,322.838,476.635
1981-07-20,128.46,125.96,132.237,109.101,8.40345,10.4467,91.6,6.43333,87.0932,317.465,468.251
1981-07-27,130.92,128.28,132.198,109.273,8.56438,10.6467,91.6,6.43333,88.8449,323.85,477.218
1981-08-03,131.75,129.42,132.182,109.452,8.53915,10.6255,92.3,6.47667,89.4927,323.737,476.602
1981-08-10,132.49,130.83,132.274,109.646,8.58712,10.6852,92.3,6.47667,90.08,325.862,479.279
1981-08-17,129.23,128.7,132.323,109.831,8.37583,10.4223,92.3,6.47667,87.9482,318.15,467.486
1981-08-24,124.08,122.85,132.172,109.988,8.04204,10.0069,92.3,6.47667,84.5281,305.778,448.856
1981-08-31,120.07,119.24,131.774,110.131,7.78214,9.68352,92.3,6.47667,81.8812,296.203,434.35
1981-09-08,121.61,116.85,131.379,110.259,7.79328,9.7107,93.2,6.52,83.0169,297.411,435.672
1981-09-14,116.26,115.18,130.885,110.363,7.45043,9.2835,93.2,6.52,79.4503,284.634,416.506
1981-09-21,112.77,111.64,130.472,110.444,7.22678,9.00482,93.2,6.52,77.151,276.396,404.003
1981-09-28,119.36,110.19,130.145,110.567,7.64909,9.53104,93.2,6.52,81.7453,292.855,427.612
1981-10-05,121.45,118.08,129.796,110.706,7.75449,9.6752,93.4,6.55667,83.263,297.654,434.167
1981-10-12,119.19,118.01,129.4,110.835,7.61019,9.49516,93.4,6.55667,81.8,292.424,426.088
1981-10-19,118.6,117.58,128.999,110.955,7.57252,9.44816,93.4,6.55667,81.4816,291.286,423.979
1981-10-26,121.89,116.81,128.642,111.089,7.78259,9.71025,93.4,6.55667,83.8286,299.676,435.74
1981-11-02,122.67,121.85,128.452,111.244,7.79614,9.73892,93.7,6.59333,84.4522,300.939,437.125
1981-11-09,121.67,121.06,128.266,111.404,7.73258,9.65953,93.7,6.59333,83.8511,298.797,433.561
1981-11-16,121.71,119.13,128.065,111.563,7.73512,9.6627,93.7,6.59333,83.966,299.206,433.704
1981-11-23,125.09,120.76,127.965,111.745,7.94993,9.93104,93.7,6.59333,86.3853,307.827,445.748
1981-11-30,126.26,123.63,127.926,111.929,8.02429,10.0239,93.7,6.59333,87.2809,311.018,449.917
1981-12-07,124.93,123.52,127.833,112.103,7.90405,9.88531,94,6.63,86.4496,307.073,443.757
1981-12-14,124,121.73,127.644,112.283,7.84522,9.81173,94,6.63,85.8943,305.101,440.454
1981-12-21,122.54,121.57,127.475,112.453,7.75284,9.6962,94,6.63,84.9713,301.822,435.268
1981-12-28,122.55,121.04,127.24,112.629,7.75348,9.69699,94,6.63,85.0666,302.161,435.303
1982-01-04,119.55,117.7,126.867,112.782,7.53039,9.43133,94.3,6.66,83.0731,294.141,423.296
1982-01-11,116.33,114.07,126.377,112.913,7.32756,9.1773,94.3,6.66,80.9246,286.533,411.895
1982-01-18,115.38,114.29,125.905,113.043,7.26772,9.10236,94.3,6.66,80.3528,284.509,408.531
1982-01-25,120.4,113.63,125.488,113.199,7.58393,9.49839,94.3,6.66,83.938,297.203,426.306
1982-02-01,117.26,114.88,125.055,113.334,7.35494,9.22598,94.6,6.69,81.8386,288.851,413.871
1982-02-08,114.38,112.82,124.56,113.442,7.1743,8.99938,94.6,6.69,79.9184,282.074,403.706
1982-02-16,113.22,112.06,124.212,113.536,7.10154,8.90811,94.6,6.69,79.1978,279.53,399.612
1982-02-22,113.11,110.03,123.754,113.617,7.09464,8.89946,94.6,6.69,79.2108,279.576,399.224
1982-03-01,109.34,108.31,123.235,113.682,6.85909,8.61911,94.5,6.72,76.6612,270.864,386.326
1982-03-08,108.61,104.46,122.637,113.734,6.81329,8.56156,94.5,6.72,76.24,269.375,383.747
1982-03-15,110.61,107.47,122.094,113.797,6.93875,8.71922,94.5,6.72,77.7346,274.656,390.813
1982-03-22,111.94,110.71,121.604,113.873,7.02219,8.82406,94.5,6.72,78.7602,278.28,395.512
1982-03-29,115.12,110.9,121.11,113.958,7.22167,9.07474,94.5,6.72,81.0885,286.506,406.748
1982-04-05,116.22,113.7,120.768,114.04,7.25408,9.12948,94.9,6.75,81.9548,288.346,408.904
1982-04-12,116.81,114.8,120.381,114.137,7.29091,9.17582,94.9,6.75,82.4623,290.132,410.98
1982-04-19,118.64,114.83,120.091,114.251,7.40513,9.31958,94.9,6.75,83.8459,295,417.418
1982-04-26,116.44,116.07,119.78,114.355,7.26781,9.14676,94.9,6.75,82.3828,289.853,409.678
1982-05-03,119.47,115.91,119.519,114.478,7.38231,9.30541,95.8,6.78,84.6188,294.923,416.39
1982-05-10,118.01,118.01,119.251,114.58,7.2921,9.1917,95.8,6.78,83.6771,291.64,411.301
1982-05-17,114.89,114.37,118.846,114.666,7.09931,8.94868,95.8,6.78,81.5572,284.252,400.427
1982-05-24,111.88,111.66,118.355,114.725,6.91331,8.71423,95.8,6.78,79.5131,277.128,389.936
1982-06-01,110.09,110.02,117.962,114.756,6.71593,8.48154,97,6.81,78.334,269.641,378.951
1982-06-07,111.24,108.53,117.533,114.793,6.78608,8.57014,97,6.81,79.2455,272.778,382.909
1982-06-14,107.28,107.07,117.165,114.805,6.5445,8.26506,97,6.81,76.5177,263.389,369.278
1982-06-21,109.14,107.01,116.899,114.827,6.65797,8.40835,97,6.81,77.9378,268.277,375.681
1982-06-28,107.65,107.6,116.641,114.846,6.56708,8.29356,97,6.81,76.9673,264.936,370.552
1982-07-06,108.83,105.57,116.466,114.857,6.60406,8.35653,97.5,6.82333,77.9048,266.788,372.693
1982-07-12,111.07,108.89,116.344,114.891,6.73999,8.52853,97.5,6.82333,79.6022,272.601,380.363
1982-07-19,111.17,110.35,116.142,114.938,6.74606,8.53621,97.5,6.82333,79.7679,273.168,380.706
1982-07-26,107.09,106.62,115.831,114.961,6.49848,8.22292,97.5,6.82333,76.9345,263.465,366.734
1982-08-02,103.71,103.67,115.499,114.962,6.28067,7.96284,97.7,6.83667,74.6008,254.95,354.432
1982-08-09,103.85,102.2,115.097,114.958,6.28915,7.97359,97.7,6.83667,74.796,255.618,354.91
1982-08-16,113.02,103.86,114.743,115.033,6.84448,8.67766,97.7,6.83667,81.4952,278.512,386.249
1982-08-23,117.11,112.65,114.591,115.146,7.09217,8.99169,97.7,6.83667,84.5392,288.915,400.227
1982-08-30,122.68,115.79,114.551,115.278,7.42949,9.41935,97.7,6.83667,88.655,302.981,419.262
1982-09-07,120.97,120.27,114.546,115.409,7.3124,9.2841,97.9,6.85,87.5145,298.472,412.574
1982-09-13,122.55,120.25,114.494,115.55,7.40791,9.40536,97.9,6.85,88.7528,302.696,417.962
1982-09-20,123.32,121.48,114.452,115.687,7.45445,9.46445,97.9,6.85,89.4058,304.923,420.589
1982-09-27,121.97,120.14,114.412,115.816,7.37285,9.36084,97.9,6.85,88.5226,301.91,415.984
1982-10-04,131.05,120.56,114.481,115.988,7.90037,10.0413,98.2,6.85667,95.2083,323.72,445.587
1982-10-11,133.57,131.06,114.793,116.179,8.05229,10.2344,98.2,6.85667,97.1349,330.271,454.155
1982-10-18,138.83,133.59,115.243,116.392,8.36939,10.6375,98.2,6.85667,101.056,343.603,472.04
1982-10-25,133.72,131.5,115.696,116.58,8.06133,10.2459,98.2,6.85667,97.4323,331.282,454.665
1982-11-01,142.16,133.22,116.297,116.795,8.59288,10.9316,98,6.86333,103.678,353.238,484.349
1982-11-08,139.53,139.53,116.898,116.993,8.43391,10.7294,98,6.86333,101.856,347.031,475.388
1982-11-15,137.02,134.05,117.397,117.179,8.2822,10.5364,98,6.86333,100.12,341.117,466.836
1982-11-22,134.88,132.89,117.789,117.345,8.15284,10.3718,98,6.86333,98.6531,336.118,459.545
1982-11-29,138.69,133.69,118.388,117.54,8.38314,10.6648,98,6.86333,101.536,345.941,472.526
1982-12-06,139.57,138.01,119.103,117.749,8.47807,10.7952,97.6,6.87,102.277,349.894,477.473
1982-12-13,137.49,134.79,119.75,117.943,8.35172,10.6343,97.6,6.87,100.85,345.011,470.357
1982-12-20,139.72,136.07,120.342,118.153,8.48718,10.8068,97.6,6.87,102.583,350.938,477.986
1982-12-27,140.64,139.72,121.134,118.371,8.54306,10.8779,97.6,6.87,103.355,353.581,481.134
1983-01-03,145.18,138.08,121.879,118.599,8.81019,11.2266,97.8,6.88333,106.789,364.58,495.649
1983-01-10,146.65,144.58,122.726,118.829,8.89939,11.3403,97.8,6.88333,107.967,368.604,500.668
1983-01-17,143.85,143.25,123.484,119.04,8.72948,11.1237,97.8,6.88333,106.003,361.899,491.109
1983-01-24,144.51,139.1,124.139,119.255,8.76953,11.1748,97.8,6.88333,106.587,363.892,493.362
1983-01-31,146.14,141.9,124.83,119.47,8.86844,11.3008,97.8,6.88333,107.887,368.33,498.927
1983-02-07,147.65,144.09,125.559,119.698,8.96209,11.4279,97.9,6.89667,109.1,372.09,503.567
1983-02-14,148,143.84,126.309,119.932,8.98333,11.4549,97.9,6.89667,109.456,373.306,504.761
1983-02-22,149.74,145.4,126.891,120.172,9.08895,11.5896,97.9,6.89667,110.841,378.03,510.695
1983-02-28,153.67,147.81,127.783,120.436,9.32749,11.8938,97.9,6.89667,113.849,388.286,524.099
1983-03-07,151.24,150.65,128.738,120.7,9.19271,11.7281,97.9,6.91,112.147,382.482,515.811
1983-03-14,149.9,149.12,129.707,120.95,9.11126,11.6242,97.9,6.91,111.252,379.429,511.241
1983-03-21,152.67,149.32,130.763,121.212,9.27963,11.839,97.9,6.91,113.406,386.777,520.688
1983-03-28,152.96,151.42,131.631,121.481,9.29726,11.8615,97.9,6.91,113.72,387.848,521.677
1983-04-04,152.85,150.17,132.72,121.738,9.23844,11.7909,98.6,6.92,113.737,385.153,517.601
1983-04-11,158.75,152.87,133.904,122.021,9.59504,12.246,98.6,6.92,118.227,400.355,537.58
1983-04-18,160.42,158.41,135.209,122.31,9.69598,12.3749,98.6,6.92,119.57,404.902,543.236
1983-04-25,164.43,158.07,136.502,122.618,9.93835,12.6842,98.6,6.92,122.658,415.359,556.815
1983-05-02,166.1,160.8,137.811,122.93,9.9948,12.7589,99.2,6.93,124.003,417.375,559.068
1983-05-09,164.91,163.82,139.228,123.243,9.9232,12.6675,99.2,6.93,123.214,414.719,555.063
1983-05-16,162.14,161.25,140.642,123.545,9.75652,12.4547,99.2,6.93,121.244,408.089,545.739
1983-05-23,164.46,160.29,142.193,123.851,9.89612,12.6329,99.2,6.93,123.078,414.263,553.548
1983-05-31,164.42,161.33,143.306,124.153,9.89371,12.6298,99.2,6.93,123.148,414.498,553.413
1983-06-06,162.68,160.8,144.47,124.435,9.77656,12.4819,99.5,6.94,121.945,409.21,545.906
1983-06-13,169.13,162.7,145.685,124.739,10.1642,12.9768,99.5,6.94,126.88,425.771,567.55
1983-06-20,170.41,168.25,146.897,125.048,10.2411,13.075,99.5,6.94,127.94,429.329,571.845
1983-06-27,168.64,165.43,148.002,125.345,10.1347,12.9392,99.5,6.94,126.711,425.206,565.906
1983-07-05,167.08,165.8,148.875,125.642,10.0193,12.793,99.9,6.96,125.64,419.922,558.426
1983-07-11,164.29,164.03,149.961,125.919,9.85197,12.5794,99.9,6.96,123.642,413.246,549.101
1983-07-18,168.89,163.3,151.039,126.211,10.1278,12.9316,99.9,6.96,127.205,425.153,564.476
1983-07-25,162.56,161.5,151.859,126.478,9.74822,12.4469,99.9,6.96,122.538,409.556,543.319
1983-08-01,161.74,159.63,152.486,126.73,9.68852,12.3724,100.2,6.98,122.021,406.607,538.96
1983-08-08,162.16,158.5,153.132,127.018,9.71368,12.4045,100.2,6.98,122.439,408,540.359
1983-08-15,163.98,162.22,153.774,127.33,9.8227,12.5437,100.2,6.98,123.915,412.917,546.424
1983-08-22,162.14,159.96,154.288,127.638,9.71248,12.4029,100.2,6.98,122.626,408.622,540.293
1983-08-29,165,160.97,154.939,127.951,9.8838,12.6217,100.2,6.98,124.891,416.168,549.823
1983-09-06,166.92,165.03,155.602,128.278,9.96748,12.7285,100.7,7,126.446,419.258,553.459
1983-09-12,166.25,164.17,156.307,128.59,9.92747,12.6774,100.7,7,126.04,417.913,551.238
1983-09-19,169.51,166.26,157.005,128.914,10.1221,12.926,100.7,7,128.614,426.446,562.047
1983-09-26,166.07,165.63,157.767,129.214,9.91673,12.6637,100.7,7,126.106,418.131,550.641
1983-10-03,170.8,164.93,158.517,129.53,10.1883,13.0097,101,7.03,129.8,429.102,564.642
1983-10-10,169.86,169.13,159.253,129.835,10.1322,12.9381,101,7.03,129.189,427.08,561.534
1983-10-17,165.95,164.98,159.882,130.127,9.899,12.6402,101,7.03,126.318,417.589,548.609
1983-10-24,163.37,163.23,160.354,130.404,9.7451,12.4437,101,7.03,124.457,411.437,540.079
1983-10-31,162.44,162.22,160.801,130.684,9.68963,12.3729,101,7.03,123.851,409.435,537.005
